objectid,description,identifier,latitude,longitude
7853,College Ave & 30th St,11639,39.810555,-86.145025
9019,Washington St & Luett Ave,50808,39.760963,-86.223567
7704,25th St & Parkwood Dr,10928,39.801731,-86.265228
9840,Shadeland Station Way & Shadeland Station,52331,39.887513,-86.042542
9662,Shadeland Ave & 21st St,51900,39.795666,-86.045725
9821,Allisonville Rd & 65th St,52312,39.876952,-86.092799
8773,25th St & Baltimore Ave,50447,39.803384,-86.126649
8639,Meadows Dr & Edgemere Dr,50140,39.830929,-86.109378
10365,English Ave & Laurel St,53401,39.759647,-86.13536
10197,County Line Rd at Greenwood Park Mall,53045,39.635489,-86.122744
10413,Arlington Ave & Beechwood Ave,53465,39.761915,-86.063927
7941,Keystone Ave & Glenbrook Dr,11794,39.878383,-86.122015
7206,38th St & Dearborn St,10079,39.825394,-86.111564
8439,Minnesota St & Oxford St,12600,39.745263,-86.11501
7368,38th St & Clarendon Rd,10355,39.824696,-86.171434
7984,Rural st & North St,11850,39.775767,-86.116684
8057,16th St & Warman Ave,12011,39.788009,-86.20616
7823,College Ave & 21st St,11505,39.7958,-86.14472
7439,34th St & Layman Ave,10472,39.818342,-86.073316
7680,10th St & Sharon Ave,10895,39.780719,-86.208227
7571,Arlington Ave & 12th St,10755,39.784554,-86.064402
9770,Delaware St & 21st St,52214,39.795713,-86.153702
8716,Clifton St & 33rd St,50361,39.814194,-86.180549
7428,34th St & Sherman Dr,10456,39.818149,-86.102877
7281,42nd St & Franklin Rd,10219,39.832944,-86.026641
8589,46th St & David St,50079,39.840307,-86.049026
8576,42nd St & Emerson Ave,50060,39.833053,-86.083465
9605,Cold Spring Rd - 2800 N,51822,39.80766,-86.203117
8620,46th St & Park Forest Ct,50116,39.840444,-86.062104
9663,Shadeland Ave & 17th St,51901,39.791087,-86.045604
9093,MLK St & I-65 117 Ramp B,50918,39.813174,-86.175248
10524,Western Select Non Public Stop,80000,39.805328,-86.045224
8797,Sherman Dr & 37th St,50477,39.823492,-86.102808
8507,Shelby St & Stop 11 Rd,12963,39.649742,-86.139362
9558,21st St & Sutton St,51716,39.796311,-86.077382
8146,Lynhurst Dr & 21st St,12122,39.79319,-86.250759
7384,Delaware St & Michigan St,10403,39.773747,-86.154138
7402,College Ave & 25th St,10425,39.80293,-86.144719
9240,New York St & Colorado Ave,51128,39.772118,-86.09513
9447,16th St & Spencer Ave,51479,39.78893,-86.080715
9279,Staughton Dr & Arlington Ave,51180,39.842251,-86.065294
8442,Minnesota St & State Ave,12604,39.745112,-86.130429
9101,Michigan Rd & 53rd St,50930,39.848707,-86.192274
8854,Washington St & Keystone Ave,50615,39.767909,-86.121955
9603,2601 Cold Spring Rd - LaRue Carter Hospital,51818,39.802503,-86.202109
9348,Michigan St & Groff Ave,51279,39.774371,-86.214272
8466,Perkins Ave & Raymond St,12647,39.736846,-86.111378
9913,Hoover Rd & 64th St,52539,39.873087,-86.174585
10415,Beechwood Ave & Audubon Rd,53468,39.763909,-86.070043
10320,Meridian St & Glendale Ave,53298,39.733527,-86.158928
8603,Shadeland Ave - 7850 N,50098,39.896937,-86.046019
8955,Washington St & Rural St,50729,39.768475,-86.116235
8110,16th St & Georgetown Rd,12084,39.787361,-86.238205
10221,Southeastern Ave & Temperance Ave,53143,39.749278,-86.091378
8173,34th St & Georgetown Rd,12226,39.816736,-86.240325
9176,Michigan Rd & 64th St,51020,39.871482,-86.203489
7854,College Ave & Sutherland Ave,11640,39.806542,-86.144883
10538,82nd St & Allison Pointe Blvd,86014,39.904926,-86.082774
8096,Moller Rd & 32nd St,12065,39.813369,-86.256024
10575,DTC-R,90017,39.766292,-86.153747
8270,Troy Ave & Mc Clure St,12370,39.720552,-86.226466
7826,College Ave & Fairfield Ave,11510,39.819785,-86.144932
9613,29th St & Capitol Ave,51831,39.808344,-86.161636
10207,Prospect St & Keystone Ave,53109,39.752431,-86.121437
10003,Georgetown Rd & Oakwood Trail,52735,39.87886,-86.244338
9978,Lafayette Rd & Kessler Blvd N Dr,52709,39.799185,-86.209674
7397,22nd St & Central Ave,10419,39.797407,-86.149717
10073,Lafayette Rd - 2800 N,52813,39.806426,-86.217462
10515,Pleasant Run Station NB,70045,39.744068,-86.139773
8600,Shadeland Ave & 75th St,50095,39.891005,-86.046011
9166,Michigan Rd - 7700 N,51007,39.893411,-86.214049
10125,Madison Ave & Thompson Rd,52924,39.693888,-86.137037
10127,Madison Ave & Epler Ave,52926,39.687037,-86.134681
7803,Lynhurst Dr & 13th St,11053,39.783801,-86.250754
9595,30th St & California St,51808,39.810147,-86.170676
9004,Washington St & Morris St,50793,39.749817,-86.25959
10485,Park Station EB,70015,39.825011,-86.146984
9371,Vermont St & Vine St,51308,39.771802,-86.238038
9547,21st St & Caribbean Dr,51693,39.796725,-86.017093
8052,16th St & Harding St,12006,39.78922,-86.188056
7267,38th St & Layman Ave,10202,39.825387,-86.073201
8749,Ohio St & Illinois St,50401,39.769944,-86.159333
9903,Harcourt Rd & 75th Pl,52520,39.891335,-86.193537
8899,Washington St - 9500 E,50664,39.774429,-85.997963
7766,10th St & Chapel Hill Rd,11003,39.779246,-86.284417
7634,16th St & Lesley Ave,10830,39.788991,-86.071271
8759,16th St & Cornell Ave,50420,39.788471,-86.140609
10202,Prospect St & Evison St,53103,39.752362,-86.132377
8844,Washington St & East St,50602,39.766808,-86.149297
8795,Sherman Dr & 38th St,50475,39.824835,-86.10267
8672,Ohio St & Senate Ave,50301,39.770115,-86.163237
7262,38th St & Dequincy St,10193,39.825455,-86.087984
7374,38th St & Boulevard Pl,10361,39.824938,-86.163133
8605,Clearvista Way - 7100 N,50100,39.901203,-86.043754
9298,Arlington Ave & 18th St,51203,39.791993,-86.06446
7864,Thompson Rd & Yazoo Dr,11701,39.694594,-86.086014
10149,Madison Ave & County Line Rd,52952,39.636368,-86.117498
9728,91st St & Delaware St,52050,39.919763,-86.15366
9657,Shadeland Ave & 11th St,51895,39.782828,-86.045292
8738,Indiana Ave & Waterway Blvd,50388,39.784438,-86.179897
7352,38th St & High School Rd,10332,39.823425,-86.269204
9895,Township Line Rd & 86th St,52511,39.911205,-86.202936
8812,25th St & Dearborn St,50503,39.803453,-86.111885
8915,Washington St & Delbrick Ln,50683,39.774609,-85.998348
10251,Meridian St & Glendale Ave,53217,39.733681,-86.159014
7380,38th St & Byram Ave,10367,39.824909,-86.16921
8264,Troy Ave & Skyline Dr,12363,39.72048,-86.24231
9771,Delaware St & 23rd St,52216,39.799158,-86.153217
9483,20th St & Olney St,51614,39.794191,-86.107281
9437,Shadeland Ave - 2400 N,51464,39.80161,-86.045769
8764,A J Brown Ave & 19th St,50434,39.792025,-86.135345
9366,Lynhurst Dr & Rockville Rd,51303,39.766004,-86.250245
9787,52nd St & Indianola Ave,52253,39.847534,-86.13538
7949,Keystone Ave & Ruth Dr,11803,39.888441,-86.122188
9778,Central Ave & 38th St,52231,39.82475,-86.14972
9909,Hoover Rd & Oakwood Trail,52535,39.882119,-86.174538
9961,Harcourt Rd & Katie Knox Dr,52619,39.906404,-86.193845
9922,Illinois St & 54th St,52552,39.85055,-86.15956
8526,East St & Warsaw St,14063,39.75964,-86.149409
7522,Central Ave & 22nd St,10599,39.79715,-86.149598
8327,Morris St & Alton Ave,12436,39.750194,-86.217566
7531,10th St & College Ave,10703,39.780663,-86.145327
8676,Indiana Ave & Blackford St,50306,39.777475,-86.169627
7763,10th St & Transfer Dr,11000,39.778997,-86.298903
9316,Michigan St & Grant Ave,51227,39.774809,-86.097345
8991,Washington St & Wichser Ave,50772,39.758898,-86.230885
10147,Madison Ave - 8778 S,52950,39.639505,-86.11852
8215,Bayhead Dr & Wharfside Ln,12271,39.820463,-86.287424
7649,10th St & Grant Ave,10848,39.781518,-86.098038
10020,Zionsville Rd & 80th St,52755,39.898791,-86.259927
8519,East St & Mills Ave,12975,39.704423,-86.148752
9365,Mickley Ave & Beachway Dr,51301,39.765819,-86.260172
9215,Michigan Rd & Westlane Rd,51064,39.885944,-86.210458
7316,38th St & College Ave,10263,39.824998,-86.144798
9174,Michigan Rd & 66th St,51016,39.877119,-86.206205
9202,MLK St & 24th St,51050,39.801167,-86.170119
9150,86th St & Colby Blvd,50986,39.911876,-86.213946
7421,34th St & Rural St,10447,39.818088,-86.116896
8722,29th St & Harding St,50368,39.80816,-86.187818
7677,10th St & King Ave,10892,39.780764,-86.203751
10351,Emerson Ave & Company Dr,53340,39.664088,-86.082292
8087,Moller Rd - Meijer - 3912 N,12048,39.826776,-86.256131
8218,34th St & Heather Ridge Dr,12274,39.815915,-86.285721
7569,Arlington Ave & Village Plaza N Dr,10753,39.786909,-86.064441
8038,National Ave & Keystone Ave,11912,39.713079,-86.119189
7346,Eagle Creek Pkwy & Shore Terrace,10326,39.829272,-86.283943
9167,Michigan Rd & 76th St,51008,39.889932,-86.212375
9125,Michigan Rd - 8500 N,50961,39.910032,-86.22176
10090,Intech Blvd & Intech Way,52836,39.873922,-86.271716
8072,Woolco Ln & 22nd St,12032,39.795795,-86.255162
8757,College Ave & 16th St,50417,39.78832,-86.144668
9180,Michigan Rd & 61st St,51025,39.863788,-86.199785
7759,Raceway Rd & 10th St,10996,39.778227,-86.326758
8004,Keystone Ave & Pleasant Run Pkwy S Dr,11873,39.749565,-86.121251
9443,21st St & Admiral Dr,51472,39.796404,-86.059965
9712,16th St & Richardt St,51966,39.789206,-86.036914
8650,Capitol Ave & 21st St,50175,39.794623,-86.161637
8619,46th St & Kenmore Rd,50115,39.840436,-86.058104
10087,White River Pkwy W Dr & Pershing Ave,52831,39.786903,-86.198988
8148,Meadowood Dr & Moller Rd,12125,39.803541,-86.256015
9918,Spring Mill Rd & Sunset Ln,52544,39.866082,-86.163561
9339,Michigan St & Eskenazi Ave,51264,39.775304,-86.18491
9103,Michigan Rd & Kessler Blvd W Dr,50932,39.856388,-86.195966
10263,Troy Ave & Manker St,53230,39.722634,-86.141733
7480,34th St & Private Dr,10543,39.818412,-86.068161
9879,46th St & College Ave,52441,39.839594,-86.145027
9772,Delaware St & 24th St,52217,39.801022,-86.153124
9250,Pleasant Run Pkwy N Dr & Campbell Ave,51143,39.776171,-86.065699
10307,Troy Ave & Boyd Ave,53284,39.72307,-86.133769
10281,Emerson Ave & Hornet Ave,53252,39.711668,-86.082692
9664,16th St & Shadeland Ave,51902,39.789162,-86.04601
7574,10th St & Sheridan Ave,10758,39.781668,-86.059856
7230,Meridian St & Saint Clair St,10125,39.778143,-86.157741
8835,Central Ave & 11th St,50542,39.782115,-86.149475
9938,Illinois St & 56th St,52581,39.853979,-86.159467
7237,Meridian St & Saint Clair St,10141,39.777822,-86.157618
9039,Washington St & Dukane Way,50836,39.746356,-86.271651
8878,Washington St & Bolton Ave,50641,39.770902,-86.067405
8476,Pleasant Run Pkwy S Dr & Linden St,12658,39.745721,-86.137311
8866,Washington St & Colorado Ave,50629,39.769528,-86.09474
8736,Montcalm St & 16th St,50386,39.788884,-86.180154
8882,Washington St & Ridgeview Dr,50645,39.771417,-86.057276
7473,Shadeland Ave & Private Dr,10536,39.813623,-86.045607
10129,Madison Ave & Gilbert Ave,52928,39.682985,-86.133342
7973,Keystone Ave & 29th St,11836,39.809257,-86.121672
7981,Rural St & Brookside Pkwy S Dr,11847,39.786334,-86.116575
7436,34th St & Emerson Ave,10469,39.818356,-86.083191
8938,Washington St & Irvington Ave,50708,39.770605,-86.0756
8188,Bayhead Dr & 34th St,12242,39.816474,-86.287563
8660,Capitol Ave & Ohio St,50193,39.770217,-86.161697
8954,Washington St & Oakland Ave,50727,39.768704,-86.113031
9259,Arlington Ave & 21st St,51157,39.796093,-86.064323
8747,Senate Ave & New York St,50399,39.77164,-86.163415
9087,MLK St & 25th St,50912,39.802717,-86.170398
9276,Arlington Ave & 41st St,51176,39.830975,-86.06478
7663,10th St & Newman St,10864,39.781332,-86.13127
8685,18th St & Gent Ave,50317,39.791228,-86.18294
8648,Capitol Ave & 26th St,50169,39.804441,-86.161427
9965,Hoover Rd & Lincolnwood Ln,52623,39.874696,-86.174476
9814,52nd St & Tacoma Ave,52305,39.847674,-86.121007
9378,Michigan St & Centennial St,51319,39.774292,-86.213567
7774,10th St & Cossell Rd,11011,39.780016,-86.244691
9440,21st St & Irwin St,51468,39.796465,-86.052371
7535,10th St & Arsenal Ave,10708,39.781257,-86.13355
10229,Prospect St & Pleasant Run Pkwy N Dr,53151,39.75254,-86.118816
8223,34th St & Patton Dr,12279,39.816329,-86.262699
8730,Harding St & 21st St,50379,39.795553,-86.187545
9972,White River Pkwy W Dr & Belmont Ave,52703,39.786059,-86.19627
9611,29th St & Ethel Ave,51829,39.808285,-86.168377
9228,New York St & Bellive Ave,51114,39.771338,-86.123436
8307,Kentucky Ave & Henry St,12413,39.760083,-86.169706
9587,21st St & Boehning St,51756,39.796795,-86.010416
8824,A J Brown Ave & 22nd St,50523,39.797916,-86.135588
10554,86th St & Moller Rd,86030,39.910908,-86.257684
10328,Meridian St & McCarty St,53312,39.756447,-86.159159
8829,16th St & Yandes St,50531,39.788583,-86.138058
7318,38th St & Watson Rd,10265,39.8253,-86.140096
7175,42nd St & Rue Lemans,10032,39.833388,-86.013622
9754,College Ave & Nottingham Ct,52091,39.885592,-86.14592
8179,34th St & Moller Rd,12232,39.816549,-86.25578
8031,09th Ave & Mimi Dr,11902,39.698136,-86.091999
7328,Lafayette Rd & 38th St,10306,39.825582,-86.236347
7280,Franklin Rd - Sports Center,10218,39.828735,-86.026904
9845,E 82ND / CASTLEWAY,52336,39.905427,-86.054639
9691,30th St & Sherman Dr,51937,39.810813,-86.102332
7742,16th St & Winton Ave,10969,39.787248,-86.247812
8901,Washington St - 10200 E,50667,39.774995,-85.986282
9511,16th St & Wellesley Blvd,51655,39.789269,-86.027862
8897,Washington St & Wittfield St,50661,39.774082,-86.004323
8064,16th St & Livingston Ave,12020,39.787757,-86.223334
7976,Keystone Ave & 25th St,11839,39.802789,-86.121623
7464,33rd St - Crossroads,10521,39.816557,-86.022537
8090,Moller Way & Pike Plaza Rd,12058,39.829448,-86.254926
9816,62nd St & Oakland Ave,52307,39.868685,-86.112723
8235,30th St & Mildred Dr,12294,39.809376,-86.235789
10200,Prospect St & Laurel St,53101,39.752364,-86.135489
10493,Fall Creek/Ivy Tech Station NB,70023,39.80452,-86.156583
8699,29th St & Barnes Ave,50333,39.808187,-86.182927
9678,30th St & Webster Ave,51918,39.811064,-86.062943
8726,Harding St & Edgemont Ave,50374,39.801759,-86.18766
8890,Washington St & Franklin Rd,50653,39.772996,-86.025667
8434,Perkins Ave & Bradbury Ave,12590,39.73319,-86.111284
9113,Township Line Rd & 69th St,50946,39.879528,-86.205312
8712,36th St & Totem Ln,50357,39.817383,-86.184517
10145,Madison Ave & Lilac Dr,52948,39.641657,-86.119244
10445,English Ave & Leota St,53518,39.75963,-86.138224
9546,21st St & Routiers Ave,51692,39.796771,-86.01273
7617,10th St & Payton Ave,10812,39.781908,-86.033353
8548,Illinois St & 10th St,50005,39.781373,-86.159315
7610,10th St & Post Rd,10802,39.782147,-86.01002
9809,46th St & Evanston Ave,52298,39.840198,-86.126734
9636,30th St & Gale St,51864,39.810701,-86.105938
10247,Meridian St & Palmer St,53209,39.746176,-86.159207
9160,Michigan Rd & 86th St,50999,39.910636,-86.222374
8436,Perkins Ave & Raymond St,12592,39.737258,-86.111299
9490,21st St & Colorado Ave,51622,39.796101,-86.095972
8408,Raymond St & Trowbridge St,12560,39.737777,-86.119899
10106,46th St & Illinois St,52856,39.8395,-86.1604
8892,Washington St & Eaton Ave,50656,39.773341,-86.01902
8792,Sherman Dr & 34th St,50472,39.818612,-86.102624
7424,34th St & Houston St,10451,39.818115,-86.109737
7406,Sutherland Ave & 30th St,10431,39.811,-86.141564
8615,46th St & Shadeland Ave,50110,39.840476,-86.046834
7869,Redfern Dr & Kathi Dr,11706,39.70086,-86.093921
7662,10th St & Sterling St,10862,39.78136,-86.128569
9140,Harcourt Rd & John Ambers,50976,39.909566,-86.193976
9593,30th St & Boulevard Pl,51806,39.810164,-86.163614
8315,Division St & Morris St,12423,39.75232,-86.183265
8319,Morris St & Belmont Ave,12427,39.751069,-86.196532
8422,Troy Ave & Parker Ave,12576,39.723289,-86.113801
7517,30th St & College Ave,10589,39.810418,-86.145483
10220,Southeastern Ave & Worcester Ave,53142,39.747914,-86.088774
9010,Washington St & Fuller Dr,50799,39.75412,-86.24572
7627,Arlington Ave & 11th St,10822,39.782523,-86.064156
7340,38th St & Parkwood Ct,10320,39.823771,-86.264444
8047,16th St & Capitol Ave,12001,39.788419,-86.162265
9345,Michigan St & Holmes Ave,51275,39.774698,-86.204807
8082,Moller Rd & 32nd St,12043,39.813674,-86.255888
7917,Rural St & Massachusetts Ave,11759,39.793563,-86.116544
8727,Harding St & Burdsal Pkwy,50375,39.801054,-86.187644
8349,Lynhurst Dr & Kentucky Ave,12458,39.709576,-86.250451
9347,Michigan St & Concord St,51277,39.774515,-86.210516
7768,10th St & Farley Dr,11005,39.779405,-86.276036
8023,Hanna Ave & Olney St,11894,39.708692,-86.105884
7937,Keystone Ave & 58th St,11786,39.858568,-86.122041
9823,Allisonville Rd & 75th St,52314,39.891054,-86.085869
10458,Post Rd & 21st St,54008,39.79554,-86.009335
9189,Michigan Rd - 4750 N,51035,39.842455,-86.18952
9056,Washington St & Sigsbee St,50853,39.744516,-86.277041
7400,College Ave & 22nd St,10422,39.797991,-86.144689
7385,Alabama St & North St,10405,39.775871,-86.152285
7946,Keystone Ave & Woodfield Crossing Blvd,11799,39.907327,-86.118242
10242,Southeastern Ave & Minnesota St,53167,39.745501,-86.084186
8145,Lynhurst Dr & Speedway Ave,12121,39.791085,-86.250723
9579,Brookside Ave & Beville Ave,51745,39.789063,-86.12435
8126,16th St & Riverside Dr E,12101,39.789129,-86.191176
8405,Raymond St & Villa Ave,12556,39.737585,-86.125386
7846,Rural St - 6100 N Glendale Town Center,11593,39.866111,-86.117488
7670,10th St & East St,10871,39.78085,-86.148623
8696,Harding St & 28th St,50330,39.806621,-86.187611
8238,30th St & Eagledale Dr,12298,39.809485,-86.228084
8062,16th St & Berwick Ave,12017,39.787855,-86.218453
8185,34th St & Live Oak Rd,12239,39.816137,-86.278628
9361,Vermont St & Speedway Woods Dr,51295,39.772352,-86.259143
9335,Michigan St & East St,51254,39.773929,-86.148582
9739,Commerce Crossing & River Crossing Blvd,52074,39.916498,-86.107069
8105,22nd St & Hermitage Way,12074,39.795965,-86.255765
8729,Harding St & 22nd St,50378,39.797559,-86.187593
10556,86th St & Commerce Park,86032,39.911493,-86.233094
8912,Washington St - 10400 E,50680,39.775395,-85.982271
7685,10th St & Exeter Ave,10901,39.780536,-86.219651
10264,Troy Ave & Shelby Ave,53231,39.722614,-86.14003
7715,High School Rd & Ashway Dr,10940,39.822061,-86.270179
7313,38th St & Delaware St,10260,39.824868,-86.153032
10213,Prospect St & Chester Ave,53115,39.752729,-86.09868
9866,52nd St & Luzzane Ln,52389,39.847622,-86.135285
8130,16th St & Montcalm St,12105,39.78868,-86.179921
10141,Madison Ave & Stop 11 Rd,52943,39.649644,-86.121935
8295,Division St & McCarty Ct,12398,39.756701,-86.182821
7555,10th St & Riley Ave,10734,39.781498,-86.08626
7957,Keystone Ave & 58th St,11814,39.858798,-86.122291
9025,Washington St & Warman Ave,50814,39.765202,-86.206629
9445,16th St & Ritter Ave,51475,39.788988,-86.073627
10089,Intech Blvd & Network Way,52834,39.876574,-86.274793
8478,Perkins Ave & Bethel Ave,12660,39.741178,-86.111328
10160,Madison Ave & Stop 10 Rd,52996,39.657472,-86.124362
7363,Lafayette Rd - 3600 N,10349,39.820218,-86.231151
10462,Post Rd & 33rd St,54012,39.814828,-86.009695
10027,Woodland Dr - 7330 N,52762,39.885729,-86.266995
8682,Montcalm St & 14th St,50314,39.785994,-86.180075
10109,Intech Blvd & Network Way,52859,39.875925,-86.274815
9281,Arlington Ave & 40th St,51182,39.829574,-86.064961
9209,MLK St & Ransom St,51057,39.785831,-86.168492
7753,Welcome Way Blvd W & Private Dr,10985,39.76861,-86.292266
9573,Olney St & 20th St,51738,39.794272,-86.107637
10363,Emerson Ave & Wilson Dr,53355,39.632627,-86.082707
7461,33rd St & Post Rd,10517,39.816717,-86.010395
7559,10th St & Irvington Ave,10740,39.781543,-86.076739
10066,Lafayette Rd & Office Plaza Blvd,52806,39.831585,-86.242592
8497,US 31 - Greenwood Place Shops,12952,39.652042,-86.138735
8240,30th St & Lafayette Rd,12300,39.809592,-86.219641
