X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.1341629999812,39.7377309996101,8375,Raymond St & Private Dr,12519,39.737731,-86.134163
-86.1407830002107,39.7376219997979,8376,Raymond St & Barth Ave,12520,39.737622,-86.140783
-86.1443909999453,39.7373660001268,8377,Raymond St & Garfield Dr,12522,39.737366,-86.144391
-86.147635000002,39.7372169996635,8378,Raymond St & Singleton St,12523,39.737217,-86.147635
-86.1491509995731,39.737250000216,8379,Raymond St & East St,12524,39.73725,-86.149151
-86.1493710001504,39.7392339998143,8380,East St & Lagrande Ave,12525,39.739234,-86.149371
-86.1494050003102,39.741522999726,8381,East St & Beecher St,12526,39.741523,-86.149405
-86.1494379997365,39.7437220002271,8382,East St & Iowa St,12527,39.743722,-86.149438
-86.1494470002012,39.7465929998385,8383,East St & Weghorst St,12528,39.746593,-86.149447
-86.1494749995399,39.7495279999204,8384,East St & Orange St,12530,39.749528,-86.149475
-86.1495760001247,39.7522559998448,8385,East St & Prospect St,12531,39.752256,-86.149576
-86.1494179999831,39.756131000405,8386,East St & McCarty Ct,12533,39.756131,-86.149418
-86.1506499995728,39.7624619997327,8387,Virginia Ave & New Jersey St,12535,39.762462,-86.15065
-86.1493059999182,39.7635819999131,8388,East St & Georgia St,12536,39.763582,-86.149306
-86.149573000058,39.7564810002212,8389,East St & McCarty Ct,12537,39.756481,-86.149573
-86.1497599997064,39.7517089998031,8390,East St & Morris St,12539,39.751709,-86.14976
-86.1495439996128,39.7497119998905,8391,East St & Orange St,12540,39.749712,-86.149544
-86.1495299996116,39.7457340003967,8392,East St & Lincoln St,12542,39.745734,-86.14953
-86.1494909996195,39.7437129999268,8393,East St & Iowa St,12543,39.743713,-86.149491
-86.1494789998457,39.7424510003304,8394,East St & Caven St,12544,39.742451,-86.149479
-86.1494480003394,39.7395439997378,8395,East St & Legrande Ave,12545,39.739544,-86.149448
-86.1489970003558,39.7370879998537,8396,Raymond St & East St,12546,39.737088,-86.148997
-86.1475499996531,39.7371139999822,8397,Raymond St & Pleasant Run Pkwy N Dr,12547,39.737114,-86.14755
-86.1448049997189,39.7371910002503,8398,Raymond St & Garfield Dr,12548,39.737191,-86.144805
-86.1411050003461,39.7374480003739,8399,Raymond St & Barth Ave,12550,39.737448,-86.141105
-86.1347799997439,39.7375139996982,8400,Raymond St & I-65,12551,39.737514,-86.13478
-86.1326860002898,39.7375390000357,8401,Raymond St & Draper St,12552,39.737539,-86.132686
-86.1307550000346,39.7375549995589,8402,Raymond St & State Ave,12553,39.737555,-86.130755
-86.1284120003972,39.7375699998672,8403,Raymond St & Dawson St,12554,39.73757,-86.128412
-86.1267260004,39.7375800002322,8404,Raymond St & Randolph St,12555,39.73758,-86.126726
-86.1253860000144,39.7375850003582,8405,Raymond St & Villa Ave,12556,39.737585,-86.125386
-86.1229330003259,39.7376059999157,8406,Raymond St & Saint Paul St,12558,39.737606,-86.122933
-86.1212510003684,39.737614999852,8407,Raymond St & Keystone Ave,12559,39.737615,-86.121251
-86.1198990005746,39.7377770001712,8408,Raymond St & Trowbridge St,12560,39.737777,-86.119899
-86.1115620001579,39.7377700003928,8409,Raymond St & Perkins Ave,12561,39.73777,-86.111562
-86.1091370003919,39.7378069999131,8410,Raymond St & Hobart Rd,12562,39.737807,-86.109137
-86.10613900016,39.7378189997498,8411,Raymond St & Bethel Ave,12563,39.737819,-86.106139
-86.1020039996419,39.7378619996013,8412,Raymond St & Sherman Dr,12564,39.737862,-86.102004
-86.1018680003651,39.7343010000981,8413,Sherman Dr & Woodcliff Dr,12565,39.734301,-86.101868
-86.101841999929,39.7313039997678,8414,Sherman Dr & Southern Ave,12566,39.731304,-86.101842
-86.1017860004152,39.7291269998792,8415,17th Ave & Detroit St,12567,39.729127,-86.101786
-86.1017800000993,39.7254560001313,8416,17th Ave & Buffalo St,12569,39.725456,-86.10178
-86.1017610002333,39.7240400004294,8417,17th St & Albany St,12570,39.72404,-86.101761
-86.1034319996032,39.723441000223,8418,Albany St & 18th Ave,12571,39.723441,-86.103432
-86.1057030004925,39.7234100000606,8419,Albany St & Private Dr,12572,39.72341,-86.105703
-86.1089560000535,39.7233679995662,8420,Albany St & Private Dr,12574,39.723368,-86.108956
-86.1108039997789,39.7233470002173,8421,Albany St & 25th Ave,12575,39.723347,-86.110804
-86.1138010002822,39.7232890001572,8422,Troy Ave & Parker Ave,12576,39.723289,-86.113801
-86.120149000265,39.7230750004371,8423,Troy Ave & Keystone Ave,12577,39.723075,-86.120149
-86.1184890003216,39.7231520000567,8424,Troy Ave & Temple Ave,12578,39.723152,-86.118489
-86.1135449999021,39.72322100032,8425,Troy Ave & Parker Ave,12579,39.723221,-86.113545
-86.1115610002297,39.7232370000827,8426,Albany St & 25th Ave,12580,39.723237,-86.111561
-86.1088450004617,39.7232659997196,8427,Albany St - 2300 W,12581,39.723266,-86.108845
-86.1053509995396,39.7233129998142,8428,Albany St - 2000 W,12583,39.723313,-86.105351
-86.1030649997965,39.7233320000574,8429,Albany St & 18th Ave,12584,39.723332,-86.103065
-86.1029019995444,39.7307729997081,8430,Southern Ave & 18th Ave,12585,39.730773,-86.102902
-86.105222999835,39.7307419999083,8431,Southern Ave & 20th Ave,12587,39.730742,-86.105223
-86.108764000538,39.7306960004052,8432,Southern Ave & 23rd Ave,12588,39.730696,-86.108764
-86.1111640004819,39.7306670002076,8433,Southern Ave & Perkins Ave,12589,39.730667,-86.111164
-86.1112839999469,39.7331900003614,8434,Perkins Ave & Bradbury Ave,12590,39.73319,-86.111284
-86.111300999453,39.7342959999417,8435,Perkins Ave & Wade St,12591,39.734296,-86.111301
-86.1112990003184,39.737257999818,8436,Perkins Ave & Raymond St,12592,39.737258,-86.111299
-86.1114149999282,39.7426060002748,8437,Perkins Ave & Carpenter Ct,12597,39.742606,-86.111415
-86.1126170000104,39.7452890002713,8438,Minnesota St & Minocqua St,12599,39.745289,-86.112617
-86.1150100005126,39.7452629999645,8439,Minnesota St & Oxford St,12600,39.745263,-86.11501
-86.1199060002945,39.7451829996791,8440,Minnesota St & Barrington Ave,12601,39.745183,-86.119906
-86.1268299996454,39.7451419996384,8441,Minnesota St & Villa Ave,12603,39.745142,-86.12683
-86.1304290001545,39.7451119995982,8442,Minnesota St & State Ave,12604,39.745112,-86.130429
-86.1331989998114,39.7450810002851,8443,Minnesota St & Draper St,12605,39.745081,-86.133199
-86.1348239998766,39.7450940001726,8444,Minnesota St & Brier Pl,12606,39.745094,-86.134824
-86.1395330003923,39.7446659999207,8445,Pleasant Run Pkwy S Dr & Shelby St,12607,39.744666,-86.139533
-86.1409719996046,39.7532340001676,8446,Virginia Ave & Woodlawn Ave,12612,39.753234,-86.140972
-86.1428769999591,39.7550839997243,8447,Virginia Ave & Grove Ave,12613,39.755084,-86.142877
-86.1446990003409,39.7568590003554,8448,Virginia Ave & Calvary St,12614,39.756859,-86.144699
-86.1457589994571,39.7578699995634,8449,Virginia Ave & College Ave,12615,39.75787,-86.145759
-86.1475819999331,39.759666000419,8450,Virginia Ave & Lexington Ave,12616,39.759666,-86.147582
-86.1451250004339,39.7571149996579,8451,Virginia Ave & McCarty Ct,12619,39.757115,-86.145125
-86.1412219997043,39.7533229997992,8452,Virginia Ave & Woodlawn Ave,12621,39.753323,-86.141222
-86.1388589997917,39.7448689998697,8453,Pleasant Run Pkwy S Dr & Olive St,12627,39.744869,-86.138859
-86.1371009994363,39.7456589997443,8454,Pleasant Run Pkwy S Dr & Linden St,12628,39.745659,-86.137101
-86.1347880005176,39.7450310001815,8455,Minnesota St & Thaddeus St,12629,39.745031,-86.134788
-86.1326440001936,39.7450510003186,8456,Minnesota St & Draper St,12630,39.745051,-86.132644
-86.1306740005069,39.7450669995811,8457,Minnesota St & State Ave,12631,39.745067,-86.130674
-86.1285509999766,39.745070000082,8458,Minnesota St & Dawson St,12632,39.74507,-86.128551
-86.1263069997977,39.7450839996545,8459,Minnesota St & Villa Ave,12633,39.745084,-86.126307
-86.1237460004525,39.7450809998506,8460,Minnesota St & Churchman Ave,12634,39.745081,-86.123746
-86.1199629996328,39.745122999577,8461,Minnesota St & Barrington Ave,12635,39.745123,-86.119963
-86.1175840003526,39.7451510002807,8462,Minnesota St & Renton St,12636,39.745151,-86.117584
-86.1151760004175,39.7451769999148,8463,Minnesota St & Oxford St,12637,39.745177,-86.115176
-86.1116450005417,39.7452260003973,8464,Minnesota St & Perkins Ave,12639,39.745226,-86.111645
-86.1114770000152,39.7428389996412,8465,Perkins Ave & Carpenter Ct,12640,39.742839,-86.111477
-86.1113780005437,39.7368459999305,8466,Perkins Ave & Raymond St,12647,39.736846,-86.111378
-86.111357000182,39.7319620000897,8467,Perkins AVe & Walker Ave,12648,39.731962,-86.111357
-86.1102679996371,39.7306290002779,8468,Southern Ave & 24th Ave,12649,39.730629,-86.110268
-86.1084259997344,39.7306420001957,8469,Southern Ave & 23rd Ave,12650,39.730642,-86.108426
-86.1054719994586,39.7306390003467,8470,Southern Ave & 20th Ave,12651,39.730639,-86.105472
-86.1024290001495,39.7307030003499,8471,Southern Ave & 17th Ave,12653,39.730703,-86.102429
-86.1140009997531,39.7377360000343,8472,Raymond St & Oxford St,12654,39.737736,-86.114001
-86.1114160001868,39.734446000177,8473,Perkins Ave & Wade St,12655,39.734446,-86.111416
-86.1507210001378,39.7623570003657,8474,Virginia & New Jersey,12656,39.762357,-86.150721
-86.1171080005689,39.7452710001287,8475,Minnesota St & Renton St,12657,39.745271,-86.117108
-86.1373110003701,39.7457210000341,8476,Pleasant Run Pkwy S Dr & Linden St,12658,39.745721,-86.137311
-86.1468540001896,39.75880699986,8477,Virginia Ave & Merrill St,12659,39.758807,-86.146854
-86.1113279999182,39.7411779998267,8478,Perkins Ave & Bethel Ave,12660,39.741178,-86.111328
-86.1113040005729,39.7385549998811,8479,Perkins Ave & LeGrande Ave,12661,39.738555,-86.111304
-86.1114579997451,39.7416770002683,8480,Perkins Ave & Bethel Ave,12662,39.741677,-86.111458
-86.11145200037,39.7389370000934,8481,Perkins Ave & LeGrande Ave,12663,39.738937,-86.111452
-86.148787999486,39.6825180003489,8482,US 31 & Gilbert Ave,12901,39.682518,-86.148788
-86.1460490004559,39.7611299996762,8483,Fletcher Ave & College Ave,12903,39.76113,-86.146049
-86.1442989997378,39.7601899997913,8484,Fletcher Ave & Pine St,12904,39.76019,-86.144299
-86.1490780004634,39.7068600000444,8485,East St & Private Dr,12939,39.70686,-86.149078
-86.1490579997807,39.7054619998329,8486,East St & Edwards Ave,12940,39.705462,-86.149058
-86.1489729997807,39.6928730003894,8487,US 31 & Thompson Rd,12941,39.692873,-86.148973
-86.1489910004443,39.689767999998,8488,US 31 & Powell St,12942,39.689768,-86.148991
-86.1489930004488,39.686544999782,8489,US 31 & Epler Ave,12943,39.686545,-86.148993
-86.149080999668,39.682866000446,8490,US 31 & Gilbert Ave,12944,39.682866,-86.149081
-86.1491729995112,39.6792389999027,8491,US 31 & Edgewood Ave,12945,39.679239,-86.149173
-86.1492630005014,39.6763030002184,8492,US 31 & Beechwood Ln,12946,39.676303,-86.149263
-86.1494140001377,39.6719899997074,8493,US 31 & Banta Rd,12947,39.67199,-86.149414
-86.148980999756,39.6679729999167,8494,US 31 & Tulip Dr,12948,39.667973,-86.148981
-86.1454270005176,39.6615189998255,8495,US 31 & Private Rd,12950,39.661519,-86.145427
-86.1434259999838,39.6586920002404,8496,US 31 & Hickory Ln,12951,39.658692,-86.143426
-86.1387350001139,39.6520419996038,8497,US 31 - Greenwood Place Shops,12952,39.652042,-86.138735
-86.1364329996952,39.6488040000088,8498,US 31 & Stop 11 Rd,12953,39.648804,-86.136433
-86.1337399996326,39.6450150002754,8499,US 31 & Stop 12 Rd,12954,39.645015,-86.13374
-86.1286709997337,39.6378810002014,8500,US 31 & Stop 13 Rd,12955,39.637881,-86.128671
-86.129672000511,39.6356289997925,8501,County Line Rd & Westminster Dr,12957,39.635629,-86.129672
-86.1315749994895,39.6386650002929,8502,Community Hosp South at County Line Rd,12958,39.638665,-86.131575
-86.1389919995276,39.6355610001919,8503,County Line Rd & Shelby St,12959,39.635561,-86.138992
-86.1393279997967,39.6379450001704,8504,Shelby St & Private Dr,12960,39.637945,-86.139328
-86.1394170000226,39.6426639996505,8505,Shelby St & Stop 12 Rd,12961,39.642664,-86.139417
-86.1393820003316,39.6474359998879,8506,Shelby St & Front Royal Dr,12962,39.647436,-86.139382
-86.1393619999894,39.6497419996376,8507,Shelby St & Stop 11 Rd,12963,39.649742,-86.139362
-86.1393820004032,39.6516440002878,8508,Shelby St - 7901 S,12964,39.651644,-86.139382
-86.1398470002504,39.6542259997242,8509,US 31 & Shelby St,12965,39.654226,-86.139847
-86.1427909994548,39.6582959996278,8510,US 31 & Hickory Ln,12966,39.658296,-86.142791
-86.145197999445,39.6616990003147,8511,US 31 - 7119 S,12967,39.661699,-86.145198
-86.147448000318,39.6650000003908,8512,US 31 & Southport Rd,12968,39.665,-86.147448
-86.1484220000761,39.6671760001843,8513,US 31 - 6789 S,12969,39.667176,-86.148422
-86.1490989995141,39.6721639998465,8514,US 31 & Banta Rd,12970,39.672164,-86.149099
-86.1488969999459,39.6788330001554,8515,US 31 & Edgewood Ave,12971,39.678833,-86.148897
-86.1486990004156,39.6861559998123,8516,US 31 & Epler Ave,12972,39.686156,-86.148699
-86.148677000322,39.6891399998547,8517,US 31 & Powell St,12973,39.68914,-86.148677
-86.1486680004689,39.692922999647,8518,US 31 & Thompson Rd,12974,39.692923,-86.148668
-86.1487520005659,39.704422999772,8519,East St & Mills Ave,12975,39.704423,-86.148752
-86.1487930002767,39.7077419998348,8520,East St & Hanna Ave,12976,39.707742,-86.148793
-86.1439290001264,39.7600819997662,8521,Fletcher Ave & Pine St,13013,39.760082,-86.143929
-86.1456679999199,39.7611150000928,8522,Fletcher ave & College Ave,13014,39.761115,-86.145668
-86.1481339995716,39.7612749997651,8523,Fletcher Ave & Virginia Ave,13016,39.761275,-86.148134
-86.1338169999552,39.635569999628,8524,County Line Rd at Community Hospital South,13025,39.63557,-86.133817
-86.1492489998476,39.7600370003679,8525,East St & Warsaw St,14000,39.760037,-86.149249
-86.1494090000863,39.759639999994,8526,East St & Warsaw St,14063,39.75964,-86.149409
-86.1008470003914,39.8687160002304,8527,62nd St & Chester Ave,14096,39.868716,-86.100847
-86.1457849997938,39.9179010002069,8528,College Ave & Lake Nora W Dr,14119,39.917901,-86.145785
-86.1459360002838,39.9146840003612,8529,College Ave & Lake Nora W Dr,14120,39.914684,-86.145936
-86.1493429997378,39.7819420000462,8530,Central Ave & 11th St,14121,39.781942,-86.149343
-86.190082999561,39.9120599998944,8531,86th St & Office Park Dr,14122,39.91206,-86.190083
-86.1451199999827,39.8241600004226,8532,College Ave & 37th St,14123,39.82416,-86.14512
-86.1457379995602,39.913502999645,8533,College Ave & 86th St,14124,39.913503,-86.145738
-86.1498979997898,39.8467309995926,8534,Central Ave & 52nd St,14125,39.846731,-86.149898
-86.1867699995362,39.9122539996819,8535,86th St & Ditch Rd - Northbrook,14126,39.912254,-86.18677
-85.985021000493,39.7752139998487,8536,Washington St & Mitthoefer Rd,14127,39.775214,-85.985021
-86.1489379994849,39.7415539996043,8537,Beecher St & East St,14128,39.741554,-86.148938
-86.1493049999025,39.7416690003675,8538,Beecher St & East St,14129,39.741669,-86.149305
-86.1424169995147,39.7416559998374,8539,Beecher St & E. Pleasant Run Pkwy N. Dr.,14130,39.741656,-86.142417
-86.1428080001263,39.7417720000148,8540,Beecher St & E. Pleasant Run Pkwy N. Dr.,14131,39.741772,-86.142808
-86.1399209994607,39.7443210004535,8541,E. Pleasant Run Pkwy N. Dr. & Shelby St,14132,39.744321,-86.139921
-86.1542479994574,39.7342889999045,8542,Pleasant Run & Madison Ave,14133,39.734289,-86.154248
-86.1596260004547,39.7710659996662,8543,Illinois St & New York St,50000,39.771066,-86.159626
-86.1596360000121,39.7725590001045,8544,Illinois St & Vermont St,50001,39.772559,-86.159636
-86.1595749994938,39.7739789999446,8545,Illinois St & Michigan St,50002,39.773979,-86.159575
-86.1594690005494,39.776077000003,8546,Illinois St & North St,50003,39.776077,-86.159469
-86.1594230001376,39.7776090003611,8547,Illinois St & Saint Clair St,50004,39.777609,-86.159423
-86.15931500037,39.7813729999997,8548,Illinois St & 10th St,50005,39.781373,-86.159315
-86.1593639996938,39.7857429999794,8549,Illinois St & 14th St,50008,39.785743,-86.159364
-86.1591850001873,39.7886099999767,8550,Illinois St & 16th St,50010,39.78861,-86.159185
-86.1590290005663,39.7906419996932,8551,Illinois St & 18th St,50011,39.790642,-86.159029
-86.1590939995971,39.7948150002826,8552,Illinois St & 21st St,50014,39.794815,-86.159094
-86.1590309996053,39.7988839996169,8553,Illinois St & 23rd St,50017,39.798884,-86.159031
-86.1589469995699,39.8020960003603,8554,Illinois St & Fall Creek Pkwy S Dr,50019,39.802096,-86.158947
-86.1589600002832,39.8064500003273,8555,Illinois St & 28th St,50021,39.80645,-86.15896
-86.1589889999031,39.8085720003535,8556,Illinois St & 29th St,50022,39.808572,-86.158989
-86.1590209999618,39.8099770002653,8557,Illinois St & 30th St,50023,39.809977,-86.159021
-86.1590330005818,39.8116380002286,8558,Illinois St - 3100 N,50024,39.811638,-86.159033
-86.1590740000567,39.8153929998065,8559,Illinois St & 33rd St,50026,39.815393,-86.159074
-86.159099999869,39.8176229998924,8560,34th St & Illinois St,50027,39.817623,-86.1591
-86.1591189995051,39.819292000151,8561,Illinois St & 35th St,50028,39.819292,-86.159119
-86.1591250001868,39.8210589995684,8562,Illinois St & 36th St,50029,39.821059,-86.159125
-86.1591249995278,39.8230990003757,8563,Illinois St & 37th St,50030,39.823099,-86.159125
-86.1149950003209,39.8257520001197,8564,Meadows Dr & 38th St,50046,39.825752,-86.114995
-86.1134129999442,39.8278139999577,8565,Meadows Dr & Meadows Pkwy,50047,39.827814,-86.113413
-86.1102530003828,39.829783000014,8566,Meadows Dr & Adams St,50048,39.829783,-86.110253
-86.1094080004732,39.8306949999742,8567,Meadows Dr & Edgemere Dr,50049,39.830695,-86.109408
-86.1091270002075,39.8318599998283,8568,Meadows Dr & Edgemere Ct,50050,39.83186,-86.109127
-86.1075140002834,39.8328990003274,8569,42nd St & Westbourne Dr,50051,39.832899,-86.107514
-86.1030559999718,39.8328990000701,8570,42nd St & Sherman Dr,50052,39.832899,-86.103056
-86.0982779999513,39.8329470002419,8571,42nd St & Forest Manor Ave,50053,39.832947,-86.098278
-86.0942680004569,39.8329840001481,8572,42nd St & Brown Rd,50054,39.832984,-86.094268
-86.0910000000529,39.83298799999,8573,42nd St & Arthington Blvd,50056,39.832988,-86.091
-86.0875349995421,39.8330109998895,8574,42nd St & Dequincy St,50057,39.833011,-86.087535
-86.0850600002546,39.8330369997686,8575,42nd St & Stonecrest Ct,50059,39.833037,-86.08506
-86.0834650003832,39.8330530003886,8576,42nd St & Emerson Ave,50060,39.833053,-86.083465
-86.0805310003652,39.833085999887,8577,42nd St & Butler Ave,50062,39.833086,-86.080531
-86.0769519996026,39.8330329997603,8578,42nd St & Irvington Ave,50063,39.833033,-86.076952
-86.0725259996436,39.8330099997719,8579,42nd St & Lesley Ave,50064,39.83301,-86.072526
-86.0697739998926,39.8330189998731,8580,42nd St & Graham Ave,50065,39.833019,-86.069774
